strategy,date,home_team,away_team,closing_spread,actual_margin,pred_margin,edge_pts,pick,won,profit,cumulative_pl,drawdown,stake_used
XGBoost_3pt,2024-11-17,Tennessee,Austin Peay,-28.1,35.0,34.13932800292969,6.04,Home,True,90.91,16063.64,18.18,
XGBoost_3pt,2024-11-17,Stanford,UC Davis,-11.3,14.0,17.442916870117188,6.14,Home,True,90.91,16154.55,0.0,
XGBoost_3pt,2024-11-17,William & Mary,Georgia Southern,1.1,15.0,5.067015647888184,6.17,Home,True,90.91,16245.45,0.0,
XGBoost_3pt,2024-11-18,Louisiana Monroe,Southeastern Louisiana,-1.8,-3.0,-8.826055526733398,-10.63,Away,True,90.91,16336.36,0.0,
XGBoost_3pt,2024-11-18,Cal St. Fullerton,Idaho St.,-6.3,1.0,-8.666908264160156,-14.97,Away,True,90.91,16427.27,0.0,
XGBoost_3pt,2024-11-18,High Point,American,-16.0,7.0,12.935563087463379,-3.06,Away,True,90.91,16518.18,0.0,
XGBoost_3pt,2024-11-18,Michigan,Miami OH,-22.8,27.0,17.895593643188477,-4.9,Away,False,-100.0,16418.18,100.0,
XGBoost_3pt,2024-11-18,Southern Illinois,North Dakota St.,-8.6,25.0,-2.512944459915161,-11.11,Away,False,-100.0,16318.18,200.0,
XGBoost_3pt,2024-11-18,Washington St.,Northern Colorado,-16.2,14.0,4.178801536560059,-12.02,Away,True,90.91,16409.09,109.09,
XGBoost_3pt,2024-11-18,North Florida,UNC Asheville,-1.7,-14.0,-2.266396999359131,-3.97,Away,True,90.91,16500.0,18.18,
XGBoost_3pt,2024-11-18,Wichita St.,Monmouth,-18.9,4.0,8.035442352294922,-10.86,Away,True,90.91,16590.91,0.0,
XGBoost_3pt,2024-11-18,Wisconsin,UT Rio Grande Valley,-19.7,3.0,23.824323654174805,4.12,Home,False,-100.0,16490.91,100.0,
XGBoost_3pt,2024-11-18,Pittsburgh,VMI,-38.5,45.0,25.858823776245117,-12.64,Away,False,-100.0,16390.91,200.0,
XGBoost_3pt,2024-11-19,Chicago St.,Eastern Kentucky,2.9,-20.0,-15.867271423339844,-12.97,Away,True,90.91,16481.82,109.09,
XGBoost_3pt,2024-11-19,Fairfield,Drexel,-1.0,-6.0,-6.838831901550293,-7.84,Away,True,90.91,16572.73,18.18,
XGBoost_3pt,2024-11-19,Charlotte,Gardner Webb,-9.3,6.0,0.7244911789894104,-8.58,Away,True,90.91,16663.64,0.0,
XGBoost_3pt,2024-11-19,Kansas,UNC Wilmington,-24.8,18.0,20.989946365356445,-3.81,Away,True,90.91,16754.55,0.0,
XGBoost_3pt,2024-11-19,Georgia,Alabama A&M,-27.8,48.0,43.332794189453125,15.53,Home,True,90.91,16845.45,0.0,
XGBoost_3pt,2024-11-19,LSU,Charleston Southern,-24.7,9.0,19.221927642822266,-5.48,Away,True,90.91,16936.36,0.0,
XGBoost_3pt,2024-11-19,Florida St.,Hofstra,-7.4,18.0,14.015410423278809,6.62,Home,True,90.91,17027.27,0.0,
XGBoost_3pt,2024-11-19,Iowa,Rider,-21.6,25.0,25.645912170410156,4.05,Home,True,90.91,17118.18,0.0,
XGBoost_3pt,2024-11-19,Green Bay,SIU Edwardsville,-3.2,25.0,-5.836366176605225,-9.04,Away,False,-100.0,17018.18,100.0,
XGBoost_3pt,2024-11-19,Appalachian St.,Queens,-10.2,12.0,5.060317039489746,-5.14,Away,False,-100.0,16918.18,200.0,
XGBoost_3pt,2024-11-19,Louisiana,Rice,-5.1,-22.0,-10.241631507873535,-15.34,Away,True,90.91,17009.09,109.09,
XGBoost_3pt,2024-11-19,Louisville,Bellarmine,-26.3,32.0,32.02700424194336,5.73,Home,True,90.91,17100.0,18.18,
XGBoost_3pt,2024-11-19,Kentucky,Lipscomb,-17.1,29.0,23.824281692504883,6.72,Home,True,90.91,17190.91,0.0,
XGBoost_3pt,2024-11-19,Binghamton,Longwood,5.8,-6.0,-0.884353518486023,4.92,Home,False,-100.0,17090.91,100.0,
XGBoost_3pt,2024-11-19,Boston College,Loyola MD,-14.1,21.0,10.947606086730957,-3.15,Away,False,-100.0,16990.91,200.0,
XGBoost_3pt,2024-11-19,Michigan St.,Samford,-14.4,8.0,18.1715145111084,3.77,Home,False,-100.0,16890.91,300.0,
XGBoost_3pt,2024-11-19,Northern Kentucky,Cincinnati,10.4,-16.0,-15.177738189697266,-4.78,Away,True,90.91,16981.82,209.09,
XGBoost_3pt,2024-11-19,Northern Iowa,Western Illinois,-17.3,26.0,20.545061111450195,3.25,Home,True,90.91,17072.73,118.18,
XGBoost_3pt,2024-11-19,Missouri St.,UT Arlington,1.9,10.0,5.0987653732299805,7.0,Home,True,90.91,17163.64,27.27,
XGBoost_3pt,2024-11-19,Navy,Quinnipiac,-1.9,-11.0,-4.393566131591797,-6.29,Away,True,90.91,17254.55,0.0,
XGBoost_3pt,2024-11-19,Minnesota,Cleveland St.,-16.2,11.0,7.012092590332031,-9.19,Away,True,90.91,17345.45,0.0,
XGBoost_3pt,2024-11-19,UMBC,Hampton,-9.0,-10.0,-6.579839706420898,-15.58,Away,True,90.91,17436.36,0.0,
XGBoost_3pt,2024-11-19,Maryland,Canisius,-28.7,71.0,47.66060256958008,18.96,Home,True,90.91,17527.27,0.0,
XGBoost_3pt,2024-11-19,UCF,Tennessee Tech,-24.6,11.0,17.71639633178711,-6.88,Away,True,90.91,17618.18,0.0,
XGBoost_3pt,2024-11-19,Northwestern,Montana St.,-20.4,3.0,13.665563583374023,-6.73,Away,True,90.91,17709.09,0.0,
XGBoost_3pt,2024-11-19,Providence,Delaware St.,-21.6,30.0,16.845905303955078,-4.75,Away,False,-100.0,17609.09,100.0,
XGBoost_3pt,2024-11-19,Santa Clara,UC Riverside,-7.5,42.0,13.675917625427246,6.18,Home,True,90.91,17700.0,9.09,
XGBoost_3pt,2024-11-19,Marist,Dartmouth,-8.4,13.0,-5.522091388702393,-13.92,Away,False,-100.0,17600.0,109.09,
XGBoost_3pt,2024-11-19,TCU,Alcorn St.,-28.9,23.0,22.387142181396484,-6.51,Away,True,90.91,17690.91,18.18,
XGBoost_3pt,2024-11-19,Notre Dame,North Dakota,-19.9,17.0,11.302614212036133,-8.6,Away,True,90.91,17781.82,0.0,
XGBoost_3pt,2024-11-19,West Georgia,Troy,11.1,-19.0,-17.146730422973633,-6.05,Away,True,90.91,17872.73,0.0,
XGBoost_3pt,2024-11-19,Vermont,Buffalo,-19.5,11.0,12.057267189025879,-7.44,Away,True,90.91,17963.64,0.0,
XGBoost_3pt,2024-11-19,Villanova,Penn,-17.8,44.0,27.138769149780273,9.34,Home,True,90.91,18054.55,0.0,
XGBoost_3pt,2024-11-19,Wake Forest,Western Carolina,-19.6,13.0,23.45418357849121,3.85,Home,False,-100.0,17954.55,100.0,
XGBoost_3pt,2024-11-20,Dayton,New Mexico St.,-12.7,21.0,6.100200653076172,-6.6,Away,False,-100.0,17854.55,200.0,
XGBoost_3pt,2024-11-20,Fresno St.,Prairie View A&M,-9.9,11.0,13.079167366027832,3.18,Home,True,90.91,17945.45,109.09,
XGBoost_3pt,2024-11-20,George Mason,Coppin St.,-26.8,38.0,34.767425537109375,7.97,Home,True,90.91,18036.36,18.18,
XGBoost_3pt,2024-11-20,Army,Fairleigh Dickinson,-5.6,14.0,2.5202126502990723,-3.08,Away,False,-100.0,17936.36,118.18,
XGBoost_3pt,2024-11-20,Illinois,Alabama,2.8,-13.0,-7.248382568359375,-4.45,Away,True,90.91,18027.27,27.27,
XGBoost_3pt,2024-11-20,North Carolina A&T,Morgan St.,-5.6,3.0,2.3609986305236816,-3.24,Away,True,90.91,18118.18,0.0,
XGBoost_3pt,2024-11-20,LIU,Columbia,6.3,-8.0,3.762343168258667,10.06,Home,False,-100.0,18018.18,100.0,
XGBoost_3pt,2024-11-20,Nicholls St.,Towson,1.3,-6.0,2.611689567565918,3.91,Home,False,-100.0,17918.18,200.0,
XGBoost_3pt,2024-11-20,Arizona St.,Cal Poly,-24.8,4.0,11.451716423034668,-13.35,Away,True,90.91,18009.09,109.09,
XGBoost_3pt,2024-11-20,Morehead St.,Austin Peay,-2.9,5.0,-0.665229082107544,-3.57,Away,False,-100.0,17909.09,209.09,
XGBoost_3pt,2024-11-20,Ball St.,Detroit Mercy,-10.6,-11.0,7.0602240562438965,-3.54,Away,True,90.91,18000.0,118.18,
XGBoost_3pt,2024-11-20,Kennesaw St.,Abilene Christian,0.4,6.0,8.723898887634277,9.12,Home,True,90.91,18090.91,27.27,
XGBoost_3pt,2024-11-20,Northern Illinois,Elon,-0.1,-27.0,-11.962175369262695,-12.06,Away,True,90.91,18181.82,0.0,
XGBoost_3pt,2024-11-20,Cal Baptist,Northern Colorado,-5.1,-11.0,-2.352287769317627,-7.45,Away,True,90.91,18272.73,0.0,
XGBoost_3pt,2024-11-20,South Dakota St.,Southern Miss,-5.8,25.0,16.26994514465332,10.47,Home,True,90.91,18363.64,0.0,
XGBoost_3pt,2024-11-20,Stony Brook,Yale,6.6,-22.0,-20.591110229492188,-13.99,Away,True,90.91,18454.55,0.0,
XGBoost_3pt,2024-11-20,USC,San Jose St.,-18.5,14.0,13.398039817810059,-5.1,Away,True,90.91,18545.45,0.0,
XGBoost_3pt,2024-11-20,West Virginia,Iona,-17.6,43.0,23.439071655273438,5.84,Home,True,90.91,18636.36,0.0,
XGBoost_3pt,2024-11-20,UNLV,Pepperdine,-14.9,21.0,11.480420112609863,-3.42,Away,False,-100.0,18536.36,100.0,
XGBoost_3pt,2024-11-20,Virginia Tech,Jacksonville,-12.3,-10.0,2.772711992263794,-9.53,Away,True,90.91,18627.27,9.09,
XGBoost_3pt,2024-11-20,The Citadel,Charleston,9.3,-15.0,-15.374127388000488,-6.07,Away,True,90.91,18718.18,0.0,
XGBoost_3pt,2024-11-20,Richmond,Maine,-6.1,4.0,2.515230178833008,-3.58,Away,True,90.91,18809.09,0.0,
XGBoost_3pt,2024-11-20,Tulsa,Little Rock,-9.3,-14.0,1.696150779724121,-7.6,Away,True,90.91,18900.0,0.0,
XGBoost_3pt,2024-11-20,UC Santa Barbara,UTEP,-5.0,-3.0,1.7391241788864136,-3.26,Away,True,90.91,18990.91,0.0,
XGBoost_3pt,2024-11-20,Rutgers,Merrimack,-20.3,11.0,13.680706024169922,-6.62,Away,True,90.91,19081.82,0.0,
XGBoost_3pt,2024-11-20,Western Kentucky,Jackson St.,-22.5,17.0,8.143757820129395,-14.36,Away,True,90.91,19172.73,0.0,
XGBoost_3pt,2024-11-21,Jacksonville St.,East Carolina,3.1,8.0,7.171081066131592,10.27,Home,True,90.91,19263.64,0.0,
XGBoost_3pt,2024-11-21,James Madison,Illinois Chicago,-1.2,18.0,7.159881114959717,5.96,Home,True,90.91,19354.55,0.0,
XGBoost_3pt,2024-11-21,Cornell,Robert Morris,-10.9,-10.0,4.825738430023193,-6.07,Away,True,90.91,19445.45,0.0,
XGBoost_3pt,2024-11-21,Central Arkansas,Southeast Missouri St.,0.6,-4.0,-8.215245246887207,-7.62,Away,True,90.91,19536.36,0.0,
XGBoost_3pt,2024-11-21,Ohio,Middle Tennessee,-2.1,-2.0,-1.1185474395751953,-3.22,Away,True,90.91,19627.27,0.0,
XGBoost_3pt,2024-11-21,Miami FL,Drake,-9.2,-11.0,-9.931967735290527,-19.13,Away,True,90.91,19718.18,0.0,
XGBoost_3pt,2024-11-21,New Mexico,Grambling St.,-21.2,22.0,25.1025390625,3.9,Home,True,90.91,19809.09,0.0,
XGBoost_3pt,2024-11-21,Oklahoma St.,Florida Atlantic,-0.3,-8.0,6.389713764190674,6.09,Home,False,-100.0,19709.09,100.0,
XGBoost_3pt,2024-11-21,Indiana,UNC Greensboro,-18.9,11.0,15.082064628601074,-3.82,Away,True,90.91,19800.0,9.09,
XGBoost_3pt,2024-11-21,St. John's,Baylor,0.8,-1.0,3.0977706909179688,3.9,Home,False,-100.0,19700.0,109.09,
XGBoost_3pt,2024-11-21,VCU,Seton Hall,-4.1,-3.0,18.735164642333984,14.64,Home,False,-100.0,19600.0,209.09,
XGBoost_3pt,2024-11-21,San Francisco,Memphis,3.4,-4.0,1.2609901428222656,4.66,Home,False,-100.0,19500.0,309.09,
XGBoost_3pt,2024-11-21,Stephen F. Austin,Presbyterian,-13.4,-3.0,-1.8606749773025513,-15.26,Away,True,90.91,19590.91,218.18,
XGBoost_3pt,2024-11-21,Virginia,Tennessee,7.7,-22.0,-16.57391357421875,-8.87,Away,True,90.91,19681.82,127.27,
XGBoost_3pt,2024-11-21,Texas Tech,Saint Joseph's,-8.4,-1.0,13.055713653564453,4.66,Home,False,-100.0,19581.82,227.27,
